test_case,task,expected,predicted,confidence,source,is_correct
Qual a capital da Noruega?,intent_classification,desconhecido,desconhecido,0.9942914081555113,svm,True
Você pode me ajudar?,intent_classification,conversacao_geral,conversacao_geral,0.995643661107929,svm,True
Sugestão: mais horários no pico,intent_classification,feedback,feedback,0.9944316950121936,svm,True
Qual o ônibus que sai de Parque das Flores e vai para Rodoviária em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9962549449890998,svm,True
Qual o resultado do jogo do Brasil?,intent_classification,desconhecido,desconhecido,0.9944187690787376,svm,True
Me mostra a previsão do tempo de Paris,intent_classification,desconhecido,desconhecido,0.9944090977385359,svm,True
"Preciso de uma rota de Vila Nova para Shopping em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.9937365857409656,svm,True
Como vou de Parque das Flores até Hospital Municipal em Campinas de ônibus?,intent_classification,solicitar_rota,solicitar_rota,0.9958166824871894,svm,True
Preciso ir de Vila Nova até Campinas em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9945311076408108,svm,True
Quem ganhou o Oscar?,intent_classification,desconhecido,desconhecido,0.993718969719786,svm,True
"Saindo de Vila Nova, qual ônibus devo pegar para chegar no Universidade?",intent_classification,solicitar_rota,solicitar_rota,0.9935235824262317,svm,True
Qual o resultado do jogo do Brasil?,intent_classification,desconhecido,desconhecido,0.9944187690787376,svm,True
Banco quebrado no fundo,intent_classification,feedback,feedback,0.9944642930157938,svm,True
Valeu,intent_classification,conversacao_geral,conversacao_geral,0.9955611380745285,svm,True
Tá me ouvindo?,intent_classification,conversacao_geral,conversacao_geral,0.9955239176842184,svm,True
"Saindo de Terminal A, qual ônibus devo pegar para chegar no Praça Matriz?",intent_classification,solicitar_rota,solicitar_rota,0.9941064021955291,svm,True
Obrigado!,intent_classification,conversacao_geral,conversacao_geral,0.9955254074425935,svm,True
sudo apt-get install algo,intent_classification,desconhecido,desconhecido,0.9943047061159899,svm,True
Qual o ônibus que sai de Sumaré e vai para Aeroporto em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9957542628908319,svm,True
Linha 305 demorou demais,intent_classification,feedback,feedback,0.9940931481076273,svm,True
Rota mudou sem aviso,intent_classification,feedback,feedback,0.9943586207862244,svm,True
Qual a capital da Noruega?,intent_classification,desconhecido,desconhecido,0.9942914081555113,svm,True
"Estou no bairro Vila Nova, quero chegar no Aeroporto em Campinas, qual é a rota?",intent_classification,solicitar_rota,solicitar_rota,0.9936288703120454,svm,True
Tá me ouvindo?,intent_classification,conversacao_geral,conversacao_geral,0.9955239176842184,svm,True
"Saindo de Terminal A, qual ônibus pego para chegar em Shopping em Campinas?",intent_classification,solicitar_rota,solicitar_rota,0.9956630136890152,svm,True
Quem ganhou o Oscar?,intent_classification,desconhecido,desconhecido,0.993718969719786,svm,True
Linha 305 demorou demais,intent_classification,feedback,feedback,0.9940931481076273,svm,True
"Estou em Centro, quero ir para Campinas em Campinas. Como faço?",intent_classification,solicitar_rota,solicitar_rota,0.9837806845181444,svm,True
Como investir em ações?,intent_classification,desconhecido,desconhecido,0.9943464671199957,svm,True
Bom dia,intent_classification,conversacao_geral,conversacao_geral,0.9850082925676289,svm,True
E aí?,intent_classification,conversacao_geral,conversacao_geral,0.9955904140051345,svm,True
Oi,intent_classification,conversacao_geral,conversacao_geral,0.966327799424645,svm,True
"Saindo de Vila Nova, qual ônibus devo pegar para chegar no Hospital Municipal?",intent_classification,solicitar_rota,solicitar_rota,0.994049607579028,svm,True
Quero comprar um carro,intent_classification,desconhecido,desconhecido,0.9943936616612331,svm,True
Estou testando o sistema,intent_classification,conversacao_geral,conversacao_geral,0.9899635365478865,svm,True
Não gostei do motorista,intent_classification,feedback,feedback,0.995316753413964,svm,True
Abre o navegador,intent_classification,desconhecido,desconhecido,0.9935427517869101,svm,True
Como vou de Terminal A até Aeroporto em Campinas de ônibus?,intent_classification,solicitar_rota,solicitar_rota,0.9957410166407811,svm,True
O ônibus atrasou 15 minutos,intent_classification,feedback,feedback,0.9962431213461435,svm,True
Linha 305 demorou demais,intent_classification,feedback,feedback,0.9940931481076273,svm,True
Qual o ônibus que sai de Centro e vai para Aeroporto em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9965355265603973,svm,True
"Estou em Jardim Amanda e quero ir até Hospital Municipal, qual linha devo pegar?",intent_classification,solicitar_rota,solicitar_rota,0.9901998005742008,svm,True
Preciso ir de Centro até Rodoviária em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9981751936379509,svm,True
Como vou de Parque das Flores até Rodoviária em Campinas de ônibus?,intent_classification,solicitar_rota,solicitar_rota,0.9956529877973717,svm,True
asdfghjk,intent_classification,desconhecido,desconhecido,0.9941530863017872,svm,True
Mostre notícias de tecnologia,intent_classification,desconhecido,desconhecido,0.9943646509956409,svm,True
Aplicativo travando,intent_classification,feedback,feedback,0.9840715301807174,svm,True
Abre o navegador,intent_classification,desconhecido,desconhecido,0.9935427517869101,svm,True
Qual a capital da Noruega?,intent_classification,desconhecido,desconhecido,0.9942914081555113,svm,True
Quero comprar um carro,intent_classification,desconhecido,desconhecido,0.9943936616612331,svm,True
Aplicativo travando,intent_classification,feedback,feedback,0.9840715301807174,svm,True
Qual a senha do Wi-Fi?,intent_classification,desconhecido,desconhecido,0.9941242776182205,svm,True
Não entendi,intent_classification,conversacao_geral,conversacao_geral,0.9953730696115469,svm,True
Não gostei do motorista,intent_classification,feedback,feedback,0.995316753413964,svm,True
"Preciso de uma rota de Hortolândia para Aeroporto em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.9962401283551161,svm,True
Me mostra a previsão do tempo de Paris,intent_classification,desconhecido,desconhecido,0.9944090977385359,svm,True
"Estou em Vila Nova e quero ir até Praça Matriz, qual linha devo pegar?",intent_classification,solicitar_rota,solicitar_rota,0.9918723520223846,svm,True
"Preciso de uma rota de Parque das Flores para Campinas em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.9913253923198658,svm,True
Instale esse programa,intent_classification,desconhecido,desconhecido,0.9943567343815678,svm,True
Qual a senha do Wi-Fi?,intent_classification,desconhecido,desconhecido,0.9941242776182205,svm,True
Estou testando o sistema,intent_classification,conversacao_geral,conversacao_geral,0.9899635365478865,svm,True
O ônibus atrasou 15 minutos,intent_classification,feedback,feedback,0.9962431213461435,svm,True
Quero comprar um carro,intent_classification,desconhecido,desconhecido,0.9943936616612331,svm,True
Rota mudou sem aviso,intent_classification,feedback,feedback,0.9943586207862244,svm,True
"Estou em Hortolândia, quero ir para Shopping em Campinas. Como faço?",intent_classification,solicitar_rota,solicitar_rota,0.9835019583147337,svm,True
Não entendi,intent_classification,conversacao_geral,conversacao_geral,0.9953730696115469,svm,True
Pode conversar comigo?,intent_classification,conversacao_geral,conversacao_geral,0.9955680958216014,svm,True
sudo apt-get install algo,intent_classification,desconhecido,desconhecido,0.9943047061159899,svm,True
Mostre notícias de tecnologia,intent_classification,desconhecido,desconhecido,0.9943646509956409,svm,True
Qual a senha do Wi-Fi?,intent_classification,desconhecido,desconhecido,0.9941242776182205,svm,True
Beleza?,intent_classification,conversacao_geral,conversacao_geral,0.9954882612855536,svm,True
Pode conversar comigo?,intent_classification,conversacao_geral,conversacao_geral,0.9955680958216014,svm,True
Parada sem iluminação,intent_classification,feedback,feedback,0.9938174688170892,svm,True
"Saindo de Jardim Amanda, qual ônibus pego para chegar em Shopping em Campinas?",intent_classification,solicitar_rota,solicitar_rota,0.9926932386027824,svm,True
Não gostei do motorista,intent_classification,feedback,feedback,0.995316753413964,svm,True
Agenda uma reunião amanhã,intent_classification,desconhecido,desconhecido,0.994037224372577,svm,True
Qual o ônibus que sai de Terminal A e vai para Rodoviária em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9962304020647768,svm,True
Como investir em ações?,intent_classification,desconhecido,desconhecido,0.9943464671199957,svm,True
Motorista foi educado,intent_classification,feedback,feedback,0.9945629136094304,svm,True
Rota mudou sem aviso,intent_classification,feedback,feedback,0.9943586207862244,svm,True
Parada sem iluminação,intent_classification,feedback,feedback,0.9938174688170892,svm,True
asdfghjk,intent_classification,desconhecido,desconhecido,0.9941530863017872,svm,True
Oi,intent_classification,conversacao_geral,conversacao_geral,0.966327799424645,svm,True
Qual a capital da Noruega?,intent_classification,desconhecido,desconhecido,0.9942914081555113,svm,True
Gostei do atendimento,intent_classification,feedback,feedback,0.9942434871774202,svm,True
Como fazer bolo de cenoura?,intent_classification,desconhecido,desconhecido,0.994267260754445,svm,True
Pode conversar comigo?,intent_classification,conversacao_geral,conversacao_geral,0.9955680958216014,svm,True
"Estou em Sumaré e quero ir até Rodoviária, qual linha devo pegar?",intent_classification,solicitar_rota,solicitar_rota,0.9890995650634915,svm,True
Quem é você?,intent_classification,conversacao_geral,conversacao_geral,0.9956357413120318,svm,True
Ar-condicionado não estava funcionando,intent_classification,feedback,feedback,0.9944543142590545,svm,True
Como fazer bolo de cenoura?,intent_classification,desconhecido,desconhecido,0.994267260754445,svm,True
Linha 305 demorou demais,intent_classification,feedback,feedback,0.9940931481076273,svm,True
Bom dia,intent_classification,conversacao_geral,conversacao_geral,0.9850082925676289,svm,True
Obrigado!,intent_classification,conversacao_geral,conversacao_geral,0.9955254074425935,svm,True
Estou testando o sistema,intent_classification,conversacao_geral,conversacao_geral,0.9899635365478865,svm,True
Qual o caminho de ônibus de Parque das Flores até Aeroporto em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9959529760664229,svm,True
Quero comprar um carro,intent_classification,desconhecido,desconhecido,0.9943936616612331,svm,True
Como investir em ações?,intent_classification,desconhecido,desconhecido,0.9943464671199957,svm,True
"Saindo de Parque das Flores, qual ônibus pego para chegar em Terminal B em Campinas?",intent_classification,solicitar_rota,solicitar_rota,0.9967241362883413,svm,True
Preciso ir de Parque das Flores até Aeroporto em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9978065615424105,svm,True
Rota mudou sem aviso,intent_classification,feedback,feedback,0.9943586207862244,svm,True
Aplicativo travando,intent_classification,feedback,feedback,0.9840715301807174,svm,True
Valeu,intent_classification,conversacao_geral,conversacao_geral,0.9955611380745285,svm,True
"Preciso de uma rota de Centro para Terminal B em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.9960471167878913,svm,True
Preciso ir de Hortolândia até Terminal B em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9978899703093028,svm,True
Boa noite,intent_classification,conversacao_geral,conversacao_geral,0.9814878684484581,svm,True
Boa tarde,intent_classification,conversacao_geral,conversacao_geral,0.995404152234563,svm,True
"Olá, tudo bem?",intent_classification,conversacao_geral,conversacao_geral,0.995459468152759,svm,True
"Saindo de Sumaré, qual ônibus pego para chegar em Praça Matriz em Campinas?",intent_classification,solicitar_rota,solicitar_rota,0.996328871220174,svm,True
Parada sem iluminação,intent_classification,feedback,feedback,0.9938174688170892,svm,True
Qual a capital da Noruega?,intent_classification,desconhecido,desconhecido,0.9942914081555113,svm,True
Boa tarde,intent_classification,conversacao_geral,conversacao_geral,0.995404152234563,svm,True
Tá me ouvindo?,intent_classification,conversacao_geral,conversacao_geral,0.9955239176842184,svm,True
asdfghjk,intent_classification,desconhecido,desconhecido,0.9941530863017872,svm,True
"Estou no bairro Jardim Amanda, quero chegar no Rodoviária em Campinas, qual é a rota?",intent_classification,solicitar_rota,solicitar_rota,0.991554717133709,svm,True
Como investir em ações?,intent_classification,desconhecido,desconhecido,0.9943464671199957,svm,True
Ar-condicionado não estava funcionando,intent_classification,feedback,feedback,0.9944543142590545,svm,True
Pode explicar como usar?,intent_classification,conversacao_geral,conversacao_geral,0.9956145410359206,svm,True
Elogio para a linha 417,intent_classification,feedback,feedback,0.9940329752529086,svm,True
Me ligue mais tarde,intent_classification,desconhecido,desconhecido,0.9941439444813126,svm,True
"Preciso de uma rota de Paulínia para Terminal B em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.996141759943575,svm,True
Qual a capital da Noruega?,intent_classification,desconhecido,desconhecido,0.9942914081555113,svm,True
Como investir em ações?,intent_classification,desconhecido,desconhecido,0.9943464671199957,svm,True
Você pode me ajudar?,intent_classification,conversacao_geral,conversacao_geral,0.995643661107929,svm,True
"Preciso de uma rota de Centro para Terminal B em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.9960471167878913,svm,True
Boa noite,intent_classification,conversacao_geral,conversacao_geral,0.9814878684484581,svm,True
Banco quebrado no fundo,intent_classification,feedback,feedback,0.9944642930157938,svm,True
Pode explicar como usar?,intent_classification,conversacao_geral,conversacao_geral,0.9956145410359206,svm,True
Tá me ouvindo?,intent_classification,conversacao_geral,conversacao_geral,0.9955239176842184,svm,True
Traduza isto para francês,intent_classification,desconhecido,desconhecido,0.9939856086758008,svm,True
Bom dia,intent_classification,conversacao_geral,conversacao_geral,0.9850082925676289,svm,True
Qual o ônibus que sai de Hortolândia e vai para Campinas em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9923991942516738,svm,True
Qual o resultado do jogo do Brasil?,intent_classification,desconhecido,desconhecido,0.9944187690787376,svm,True
Me ligue mais tarde,intent_classification,desconhecido,desconhecido,0.9941439444813126,svm,True
Qual a capital da Noruega?,intent_classification,desconhecido,desconhecido,0.9942914081555113,svm,True
Pode conversar comigo?,intent_classification,conversacao_geral,conversacao_geral,0.9955680958216014,svm,True
"Saindo de Terminal A, qual ônibus devo pegar para chegar no Terminal B?",intent_classification,solicitar_rota,solicitar_rota,0.9938168536849269,svm,True
Qual seu nome?,intent_classification,conversacao_geral,conversacao_geral,0.9955118632437792,svm,True
Oi,intent_classification,conversacao_geral,conversacao_geral,0.966327799424645,svm,True
"Estou em Jardim Amanda, quero ir para Campinas em Campinas. Como faço?",intent_classification,solicitar_rota,solicitar_rota,0.9706493856561452,svm,True
Ajuda por favor,intent_classification,conversacao_geral,conversacao_geral,0.9955158049036555,svm,True
Pode conversar comigo?,intent_classification,conversacao_geral,conversacao_geral,0.9955680958216014,svm,True
Rota mudou sem aviso,intent_classification,feedback,feedback,0.9943586207862244,svm,True
pode tocar musica,intent_classification,desconhecido,desconhecido,0.9942403077297935,svm,True
Me mostra a previsão do tempo de Paris,intent_classification,desconhecido,desconhecido,0.9944090977385359,svm,True
Qual o caminho de ônibus de Hortolândia até Terminal B em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.996586046606899,svm,True
Não entendi,intent_classification,conversacao_geral,conversacao_geral,0.9953730696115469,svm,True
vc joga?,intent_classification,desconhecido,desconhecido,0.9940110241114777,svm,True
Qual o ônibus que sai de Jardim Amanda e vai para Aeroporto em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9936094017076541,svm,True
Gostei do atendimento,intent_classification,feedback,feedback,0.9942434871774202,svm,True
Preciso ir de Sumaré até Aeroporto em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.997725671651423,svm,True
Valeu,intent_classification,conversacao_geral,conversacao_geral,0.9955611380745285,svm,True
Estou testando o sistema,intent_classification,conversacao_geral,conversacao_geral,0.9899635365478865,svm,True
"Estou em Terminal A, quero ir para Universidade em Campinas. Como faço?",intent_classification,solicitar_rota,solicitar_rota,0.9957691818691089,svm,True
Quero comprar um carro,intent_classification,desconhecido,desconhecido,0.9943936616612331,svm,True
"Estou no bairro Parque das Flores, quero chegar no Shopping em Campinas, qual é a rota?",intent_classification,solicitar_rota,solicitar_rota,0.9915527489098527,svm,True
Não gostei do motorista,intent_classification,feedback,feedback,0.995316753413964,svm,True
Como vou de Paulínia até Hospital Municipal em Campinas de ônibus?,intent_classification,solicitar_rota,solicitar_rota,0.9959900597289075,svm,True
"Estou em Paulínia e quero ir até Praça Matriz, qual linha devo pegar?",intent_classification,solicitar_rota,solicitar_rota,0.9916713075085251,svm,True
"Saindo de Jardim Amanda, qual ônibus pego para chegar em Terminal B em Campinas?",intent_classification,solicitar_rota,solicitar_rota,0.9949244606182114,svm,True
Aplicativo travando,intent_classification,feedback,feedback,0.9840715301807174,svm,True
Qual a senha do Wi-Fi?,intent_classification,desconhecido,desconhecido,0.9941242776182205,svm,True
Linha 305 demorou demais,intent_classification,feedback,feedback,0.9940931481076273,svm,True
"Olá, tudo bem?",intent_classification,conversacao_geral,conversacao_geral,0.995459468152759,svm,True
Obrigado!,intent_classification,conversacao_geral,conversacao_geral,0.9955254074425935,svm,True
Mostre notícias de tecnologia,intent_classification,desconhecido,desconhecido,0.9943646509956409,svm,True
Você é um assistente?,intent_classification,conversacao_geral,conversacao_geral,0.9960287065783217,svm,True
Qual o resultado do jogo do Brasil?,intent_classification,desconhecido,desconhecido,0.9944187690787376,svm,True
Informação do app não confere,intent_classification,feedback,feedback,0.9945393737493552,svm,True
Quem é você?,intent_classification,conversacao_geral,conversacao_geral,0.9956357413120318,svm,True
Quero comprar um carro,intent_classification,desconhecido,desconhecido,0.9943936616612331,svm,True
Obrigado!,intent_classification,conversacao_geral,conversacao_geral,0.9955254074425935,svm,True
Rota mudou sem aviso,intent_classification,feedback,feedback,0.9943586207862244,svm,True
Tá me ouvindo?,intent_classification,conversacao_geral,conversacao_geral,0.9955239176842184,svm,True
Agenda uma reunião amanhã,intent_classification,desconhecido,desconhecido,0.994037224372577,svm,True
Qual o caminho de ônibus de Vila Nova até Hospital Municipal em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9961516989748634,svm,True
Qual o ônibus que sai de Paulínia e vai para Terminal B em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9962994980580309,svm,True
Estou testando o sistema,intent_classification,conversacao_geral,conversacao_geral,0.9899635365478865,svm,True
"Saindo de Sumaré, qual ônibus pego para chegar em Universidade em Campinas?",intent_classification,solicitar_rota,solicitar_rota,0.9964215698976671,svm,True
Não entendi,intent_classification,conversacao_geral,conversacao_geral,0.9953730696115469,svm,True
Ônibus muito lotado,intent_classification,feedback,feedback,0.9944713696477772,svm,True
vc joga?,intent_classification,desconhecido,desconhecido,0.9940110241114777,svm,True
Qual o resultado do jogo do Brasil?,intent_classification,desconhecido,desconhecido,0.9944187690787376,svm,True
Você é um assistente?,intent_classification,conversacao_geral,conversacao_geral,0.9960287065783217,svm,True
Tudo certo?,intent_classification,conversacao_geral,conversacao_geral,0.98223917315892,svm,True
Rota mudou sem aviso,intent_classification,feedback,feedback,0.9943586207862244,svm,True
Qual a capital da Noruega?,intent_classification,desconhecido,desconhecido,0.9942914081555113,svm,True
Bom dia,intent_classification,conversacao_geral,conversacao_geral,0.9850082925676289,svm,True
Como funciona você?,intent_classification,conversacao_geral,conversacao_geral,0.9951041777974744,svm,True
Qual o caminho de ônibus de Sumaré até Rodoviária em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9959991848541887,svm,True
Preciso ir de Paulínia até Universidade em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.997821176939547,svm,True
Ônibus muito lotado,intent_classification,feedback,feedback,0.9944713696477772,svm,True
"Saindo de Hortolândia, qual ônibus devo pegar para chegar no Shopping?",intent_classification,solicitar_rota,solicitar_rota,0.9910762083323946,svm,True
Qual o ônibus que sai de Parque das Flores e vai para Rodoviária em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9962549449890998,svm,True
O ônibus atrasou 15 minutos,intent_classification,feedback,feedback,0.9962431213461435,svm,True
Elogio para a linha 417,intent_classification,feedback,feedback,0.9940329752529086,svm,True
Qual o caminho de ônibus de Vila Nova até Hospital Municipal em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9961516989748634,svm,True
Rota mudou sem aviso,intent_classification,feedback,feedback,0.9943586207862244,svm,True
Pode conversar comigo?,intent_classification,conversacao_geral,conversacao_geral,0.9955680958216014,svm,True
Elogio para a linha 417,intent_classification,feedback,feedback,0.9940329752529086,svm,True
vc joga?,intent_classification,desconhecido,desconhecido,0.9940110241114777,svm,True
Mostre notícias de tecnologia,intent_classification,desconhecido,desconhecido,0.9943646509956409,svm,True
Linha 305 demorou demais,intent_classification,feedback,feedback,0.9940931481076273,svm,True
Banco quebrado no fundo,intent_classification,feedback,feedback,0.9944642930157938,svm,True
Aplicativo travando,intent_classification,feedback,feedback,0.9840715301807174,svm,True
Boa noite,intent_classification,conversacao_geral,conversacao_geral,0.9814878684484581,svm,True
Banco quebrado no fundo,intent_classification,feedback,feedback,0.9944642930157938,svm,True
Qual seu nome?,intent_classification,conversacao_geral,conversacao_geral,0.9955118632437792,svm,True
Boa noite,intent_classification,conversacao_geral,conversacao_geral,0.9814878684484581,svm,True
Tá me ouvindo?,intent_classification,conversacao_geral,conversacao_geral,0.9955239176842184,svm,True
O ônibus atrasou 15 minutos,intent_classification,feedback,feedback,0.9962431213461435,svm,True
vc joga?,intent_classification,desconhecido,desconhecido,0.9940110241114777,svm,True
asdfghjk,intent_classification,desconhecido,desconhecido,0.9941530863017872,svm,True
Beleza?,intent_classification,conversacao_geral,conversacao_geral,0.9954882612855536,svm,True
Motorista foi educado,intent_classification,feedback,feedback,0.9945629136094304,svm,True
Elogio para a linha 417,intent_classification,feedback,feedback,0.9940329752529086,svm,True
asdfghjk,intent_classification,desconhecido,desconhecido,0.9941530863017872,svm,True
Ajuda por favor,intent_classification,conversacao_geral,conversacao_geral,0.9955158049036555,svm,True
Como investir em ações?,intent_classification,desconhecido,desconhecido,0.9943464671199957,svm,True
Me ligue mais tarde,intent_classification,desconhecido,desconhecido,0.9941439444813126,svm,True
Abre o navegador,intent_classification,desconhecido,desconhecido,0.9935427517869101,svm,True
Valeu,intent_classification,conversacao_geral,conversacao_geral,0.9955611380745285,svm,True
Valeu,intent_classification,conversacao_geral,conversacao_geral,0.9955611380745285,svm,True
Gostei do atendimento,intent_classification,feedback,feedback,0.9942434871774202,svm,True
Me ligue mais tarde,intent_classification,desconhecido,desconhecido,0.9941439444813126,svm,True
Motorista foi educado,intent_classification,feedback,feedback,0.9945629136094304,svm,True
"Saindo de Terminal A, qual ônibus pego para chegar em Universidade em Campinas?",intent_classification,solicitar_rota,solicitar_rota,0.9970729695772592,svm,True
Você pode me ajudar?,intent_classification,conversacao_geral,conversacao_geral,0.995643661107929,svm,True
pode tocar musica,intent_classification,desconhecido,desconhecido,0.9942403077297935,svm,True
vc joga?,intent_classification,desconhecido,desconhecido,0.9940110241114777,svm,True
Me mostra a previsão do tempo de Paris,intent_classification,desconhecido,desconhecido,0.9944090977385359,svm,True
Qual seu nome?,intent_classification,conversacao_geral,conversacao_geral,0.9955118632437792,svm,True
Quem é você?,intent_classification,conversacao_geral,conversacao_geral,0.9956357413120318,svm,True
Preciso ir de Vila Nova até Praça Matriz em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9975559264140429,svm,True
Informação do app não confere,intent_classification,feedback,feedback,0.9945393737493552,svm,True
"Saindo de Terminal A, qual ônibus devo pegar para chegar no Aeroporto?",intent_classification,solicitar_rota,solicitar_rota,0.9954648386210594,svm,True
pode tocar musica,intent_classification,desconhecido,desconhecido,0.9942403077297935,svm,True
Linha 305 demorou demais,intent_classification,feedback,feedback,0.9940931481076273,svm,True
Sugestão: mais horários no pico,intent_classification,feedback,feedback,0.9944316950121936,svm,True
Você é um assistente?,intent_classification,conversacao_geral,conversacao_geral,0.9960287065783217,svm,True
Parada sem iluminação,intent_classification,feedback,feedback,0.9938174688170892,svm,True
"Saindo de Paulínia, qual ônibus devo pegar para chegar no Aeroporto?",intent_classification,solicitar_rota,solicitar_rota,0.9943942609056114,svm,True
"Estou em Vila Nova, quero ir para Rodoviária em Campinas. Como faço?",intent_classification,solicitar_rota,solicitar_rota,0.992895023114361,svm,True
Instale esse programa,intent_classification,desconhecido,desconhecido,0.9943567343815678,svm,True
Ar-condicionado não estava funcionando,intent_classification,feedback,feedback,0.9944543142590545,svm,True
"Estou no bairro Terminal A, quero chegar no Praça Matriz em Campinas, qual é a rota?",intent_classification,solicitar_rota,solicitar_rota,0.9954663853112843,svm,True
Como fazer bolo de cenoura?,intent_classification,desconhecido,desconhecido,0.994267260754445,svm,True
Como fazer bolo de cenoura?,intent_classification,desconhecido,desconhecido,0.994267260754445,svm,True
Ar-condicionado não estava funcionando,intent_classification,feedback,feedback,0.9944543142590545,svm,True
Abre o navegador,intent_classification,desconhecido,desconhecido,0.9935427517869101,svm,True
Linha 305 demorou demais,intent_classification,feedback,feedback,0.9940931481076273,svm,True
Qual a capital da Noruega?,intent_classification,desconhecido,desconhecido,0.9942914081555113,svm,True
Ar-condicionado não estava funcionando,intent_classification,feedback,feedback,0.9944543142590545,svm,True
Quem é você?,intent_classification,conversacao_geral,conversacao_geral,0.9956357413120318,svm,True
asdfghjk,intent_classification,desconhecido,desconhecido,0.9941530863017872,svm,True
Bom dia,intent_classification,conversacao_geral,conversacao_geral,0.9850082925676289,svm,True
sudo apt-get install algo,intent_classification,desconhecido,desconhecido,0.9943047061159899,svm,True
Boa tarde,intent_classification,conversacao_geral,conversacao_geral,0.995404152234563,svm,True
Rota mudou sem aviso,intent_classification,feedback,feedback,0.9943586207862244,svm,True
Pode conversar comigo?,intent_classification,conversacao_geral,conversacao_geral,0.9955680958216014,svm,True
Mostre notícias de tecnologia,intent_classification,desconhecido,desconhecido,0.9943646509956409,svm,True
"Saindo de Paulínia, qual ônibus pego para chegar em Aeroporto em Campinas?",intent_classification,solicitar_rota,solicitar_rota,0.9963895706404376,svm,True
Informação do app não confere,intent_classification,feedback,feedback,0.9945393737493552,svm,True
Bom dia,intent_classification,conversacao_geral,conversacao_geral,0.9850082925676289,svm,True
"Preciso de uma rota de Centro para Praça Matriz em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.9958049525398674,svm,True
Pode explicar como usar?,intent_classification,conversacao_geral,conversacao_geral,0.9956145410359206,svm,True
Quem é você?,intent_classification,conversacao_geral,conversacao_geral,0.9956357413120318,svm,True
Qual a senha do Wi-Fi?,intent_classification,desconhecido,desconhecido,0.9941242776182205,svm,True
Tudo certo?,intent_classification,conversacao_geral,conversacao_geral,0.98223917315892,svm,True
Preciso ir de Vila Nova até Campinas em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9945311076408108,svm,True
sudo apt-get install algo,intent_classification,desconhecido,desconhecido,0.9943047061159899,svm,True
"Preciso de uma rota de Jardim Amanda para Hospital Municipal em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.9934864050829505,svm,True
Como funciona você?,intent_classification,conversacao_geral,conversacao_geral,0.9951041777974744,svm,True
"Saindo de Parque das Flores, qual ônibus pego para chegar em Shopping em Campinas?",intent_classification,solicitar_rota,solicitar_rota,0.9953923671340702,svm,True
Abre o navegador,intent_classification,desconhecido,desconhecido,0.9935427517869101,svm,True
Você é um assistente?,intent_classification,conversacao_geral,conversacao_geral,0.9960287065783217,svm,True
Banco quebrado no fundo,intent_classification,feedback,feedback,0.9944642930157938,svm,True
Aplicativo travando,intent_classification,feedback,feedback,0.9840715301807174,svm,True
Quem ganhou o Oscar?,intent_classification,desconhecido,desconhecido,0.993718969719786,svm,True
Pode conversar comigo?,intent_classification,conversacao_geral,conversacao_geral,0.9955680958216014,svm,True
Ar-condicionado não estava funcionando,intent_classification,feedback,feedback,0.9944543142590545,svm,True
Ar-condicionado não estava funcionando,intent_classification,feedback,feedback,0.9944543142590545,svm,True
asdfghjk,intent_classification,desconhecido,desconhecido,0.9941530863017872,svm,True
"Estou em Jardim Amanda e quero ir até Terminal B, qual linha devo pegar?",intent_classification,solicitar_rota,solicitar_rota,0.9888734886895616,svm,True
Boa noite,intent_classification,conversacao_geral,conversacao_geral,0.9814878684484581,svm,True
