test_case,task,expected,predicted,confidence,source,is_correct
Traçar rota para Hospital Municipal,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Preciso ir até Praça Matriz saindo de Paulínia,entity_extraction_origin,Paulínia,Paulínia,,,True
Preciso ir até Praça Matriz saindo de Paulínia,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Saindo de Sumaré indo até Rodoviária,entity_extraction_origin,Sumaré,Sumare,,,False
Saindo de Sumaré indo até Rodoviária,entity_extraction_destination,Rodoviária,Rodoviaria,,,False
Como chego em Universidade?,entity_extraction_origin,Parque das Flores,UNKNOWN,,,False
Como chego em Universidade?,entity_extraction_destination,Universidade,Universidade,,,True
Como chego em Shopping?,entity_extraction_origin,Centro,UNKNOWN,,,False
Como chego em Shopping?,entity_extraction_destination,Shopping,Shopping,,,True
Qual ônibus para Praça Matriz?,entity_extraction_origin,Vila Nova,UNKNOWN,,,False
Qual ônibus para Praça Matriz?,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Qual ônibus para Terminal B?,entity_extraction_origin,Centro,UNKNOWN,,,False
Qual ônibus para Terminal B?,entity_extraction_destination,Terminal B,Terminal B,,,True
Traçar rota para Rodoviária,entity_extraction_origin,Terminal A,UNKNOWN,,,False
Traçar rota para Rodoviária,entity_extraction_destination,Rodoviária,Rodoviaria,,,False
Qual ônibus para Hospital Municipal?,entity_extraction_origin,Terminal A,UNKNOWN,,,False
Qual ônibus para Hospital Municipal?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Qual ônibus para Praça Matriz?,entity_extraction_origin,Sumaré,UNKNOWN,,,False
Qual ônibus para Praça Matriz?,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Sou de Parque das Flores quero ir para Aeroporto,entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
Sou de Parque das Flores quero ir para Aeroporto,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Sou de Paulínia quero ir para Universidade,entity_extraction_origin,Paulínia,Paulínia,,,True
Sou de Paulínia quero ir para Universidade,entity_extraction_destination,Universidade,Universidade,,,True
Qual o ponto mais perto de Rodoviária?,entity_extraction_origin,Centro,UNKNOWN,,,False
Qual o ponto mais perto de Rodoviária?,entity_extraction_destination,Rodoviária,Rodoviaria,,,False
Qual o ponto mais perto de Hospital Municipal?,entity_extraction_origin,Hortolândia,UNKNOWN,,,False
Qual o ponto mais perto de Hospital Municipal?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Quero ir de Terminal A para Shopping,entity_extraction_origin,Terminal A,Terminal A,,,True
Quero ir de Terminal A para Shopping,entity_extraction_destination,Shopping,Shopping,,,True
Qual ônibus para Hospital Municipal?,entity_extraction_origin,Vila Nova,UNKNOWN,,,False
Qual ônibus para Hospital Municipal?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Saindo de Hortolândia indo até Universidade,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Saindo de Hortolândia indo até Universidade,entity_extraction_destination,Universidade,Universidade,,,True
Rota do ponto Jardim Amanda ao Praça Matriz,entity_extraction_origin,Jardim Amanda,Jardim,,,False
Rota do ponto Jardim Amanda ao Praça Matriz,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Saindo de Vila Nova indo até Campinas,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Saindo de Vila Nova indo até Campinas,entity_extraction_destination,Campinas,Campinas,,,True
Saindo de Terminal A indo até Praça Matriz,entity_extraction_origin,Terminal A,SaidinA,,,False
Saindo de Terminal A indo até Praça Matriz,entity_extraction_destination,Praça Matriz,PraçaMatriz,,,False
Qual ônibus para Aeroporto?,entity_extraction_origin,Terminal A,UNKNOWN,,,False
Qual ônibus para Aeroporto?,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Rota do ponto Terminal A ao Universidade,entity_extraction_origin,Terminal A,Terminal A,,,True
Rota do ponto Terminal A ao Universidade,entity_extraction_destination,Universidade,Universidade,,,True
Como chego em Praça Matriz?,entity_extraction_origin,Jardim Amanda,UNKNOWN,,,False
Como chego em Praça Matriz?,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Saindo de Centro indo até Campinas,entity_extraction_origin,Centro,Centro,,,True
Saindo de Centro indo até Campinas,entity_extraction_destination,Campinas,Campains,,,False
Como chego em Aeroporto?,entity_extraction_origin,Sumaré,UNKNOWN,,,False
Como chego em Aeroporto?,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Qual ônibus para Terminal B?,entity_extraction_origin,Centro,UNKNOWN,,,False
Qual ônibus para Terminal B?,entity_extraction_destination,Terminal B,Terminal B,,,True
Como chego em Shopping?,entity_extraction_origin,Hortolândia,UNKNOWN,,,False
Como chego em Shopping?,entity_extraction_destination,Shopping,Shopping,,,True
Saindo de Vila Nova indo até Aeroporto,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Saindo de Vila Nova indo até Aeroporto,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Como chego em Universidade?,entity_extraction_origin,Parque das Flores,UNKNOWN,,,False
Como chego em Universidade?,entity_extraction_destination,Universidade,Universidade,,,True
Traçar rota para Terminal B,entity_extraction_origin,Jardim Amanda,UNKNOWN,,,False
Traçar rota para Terminal B,entity_extraction_destination,Terminal B,Terminal B,,,True
Sou de Centro quero ir para Aeroporto,entity_extraction_origin,Centro,Centro,,,True
Sou de Centro quero ir para Aeroporto,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Preciso ir até Terminal B saindo de Centro,entity_extraction_origin,Centro,Centro,,,True
Preciso ir até Terminal B saindo de Centro,entity_extraction_destination,Terminal B,Terminal B,,,True
Preciso ir até Hospital Municipal saindo de Parque das Flores,entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
Preciso ir até Hospital Municipal saindo de Parque das Flores,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Quero ir de Parque das Flores para Aeroporto,entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
Quero ir de Parque das Flores para Aeroporto,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Saindo de Hortolândia indo até Rodoviária,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Saindo de Hortolândia indo até Rodoviária,entity_extraction_destination,Rodoviária,Rodoviária,,,True
Preciso ir até Rodoviária saindo de Vila Nova,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Preciso ir até Rodoviária saindo de Vila Nova,entity_extraction_destination,Rodoviária,Rodoviária,,,True
Saindo de Centro indo até Shopping,entity_extraction_origin,Centro,Centro,,,True
Saindo de Centro indo até Shopping,entity_extraction_destination,Shopping,Shopping,,,True
Qual ônibus para Hospital Municipal?,entity_extraction_origin,Terminal A,UNKNOWN,,,False
Qual ônibus para Hospital Municipal?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Tem ônibus Terminal A -> Terminal B?,entity_extraction_origin,Terminal A,Terminal A,,,True
Tem ônibus Terminal A -> Terminal B?,entity_extraction_destination,Terminal B,Terminal B,,,True
Sou de Hortolândia quero ir para Praça Matriz,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Sou de Hortolândia quero ir para Praça Matriz,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Qual o ponto mais perto de Shopping?,entity_extraction_origin,Centro,UNKNOWN,,,False
Qual o ponto mais perto de Shopping?,entity_extraction_destination,Shopping,Shopping,,,True
Tem ônibus Paulínia -> Hospital Municipal?,entity_extraction_origin,Paulínia,Paulínia,,,True
Tem ônibus Paulínia -> Hospital Municipal?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Traçar rota para Hospital Municipal,entity_extraction_origin,Centro,UNKNOWN,,,False
Traçar rota para Hospital Municipal,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Quero ir de Sumaré para Aeroporto,entity_extraction_origin,Sumaré,Sumaré,,,True
Quero ir de Sumaré para Aeroporto,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Preciso ir até Rodoviária saindo de Vila Nova,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Preciso ir até Rodoviária saindo de Vila Nova,entity_extraction_destination,Rodoviária,Rodoviária,,,True
Rota do ponto Hortolândia ao Praça Matriz,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Rota do ponto Hortolândia ao Praça Matriz,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Quero ir de Jardim Amanda para Shopping,entity_extraction_origin,Jardim Amanda,Jardim Amanda,,,True
Quero ir de Jardim Amanda para Shopping,entity_extraction_destination,Shopping,Shopping,,,True
Como chego em Hospital Municipal?,entity_extraction_origin,Sumaré,UNKNOWN,,,False
Como chego em Hospital Municipal?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Quero ir de Centro para Aeroporto,entity_extraction_origin,Centro,Centro,,,True
Quero ir de Centro para Aeroporto,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Quero ir de Sumaré para Campinas,entity_extraction_origin,Sumaré,Sumaré,,,True
Quero ir de Sumaré para Campinas,entity_extraction_destination,Campinas,Campinas,,,True
Rota do ponto Vila Nova ao Hospital Municipal,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Rota do ponto Vila Nova ao Hospital Municipal,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Qual o ponto mais perto de Rodoviária?,entity_extraction_origin,Vila Nova,UNKNOWN,,,False
Qual o ponto mais perto de Rodoviária?,entity_extraction_destination,Rodoviária,Rodoviaria,,,False
Qual ônibus para Universidade?,entity_extraction_origin,Jardim Amanda,UNKNOWN,,,False
Qual ônibus para Universidade?,entity_extraction_destination,Universidade,UNKNOWN,,,False
Rota do ponto Centro ao Universidade,entity_extraction_origin,Centro,Centro,,,True
Rota do ponto Centro ao Universidade,entity_extraction_destination,Universidade,Universidade,,,True
Qual ônibus para Universidade?,entity_extraction_origin,Paulínia,UNKNOWN,,,False
Qual ônibus para Universidade?,entity_extraction_destination,Universidade,UNKNOWN,,,False
Sou de Vila Nova quero ir para Rodoviária,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Sou de Vila Nova quero ir para Rodoviária,entity_extraction_destination,Rodoviária,Rodoviária,,,True
Quero ir de Terminal A para Praça Matriz,entity_extraction_origin,Terminal A,Terminal A,,,True
Quero ir de Terminal A para Praça Matriz,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Quero ir de Sumaré para Aeroporto,entity_extraction_origin,Sumaré,Sumaré,,,True
Quero ir de Sumaré para Aeroporto,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Qual o ponto mais perto de Rodoviária?,entity_extraction_origin,Sumaré,UNKNOWN,,,False
Qual o ponto mais perto de Rodoviária?,entity_extraction_destination,Rodoviária,Rodoviaria,,,False
Traçar rota para Rodoviária,entity_extraction_origin,Paulínia,UNKNOWN,,,False
Traçar rota para Rodoviária,entity_extraction_destination,Rodoviária,Rodoviaria,,,False
Qual o ponto mais perto de Hospital Municipal?,entity_extraction_origin,Hortolândia,UNKNOWN,,,False
Qual o ponto mais perto de Hospital Municipal?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Tem ônibus Parque das Flores -> Shopping?,entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
Tem ônibus Parque das Flores -> Shopping?,entity_extraction_destination,Shopping,Shopping,,,True
Saindo de Sumaré indo até Praça Matriz,entity_extraction_origin,Sumaré,Sumare,,,False
Saindo de Sumaré indo até Praça Matriz,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Preciso ir até Praça Matriz saindo de Sumaré,entity_extraction_origin,Sumaré,Sumaré,,,True
Preciso ir até Praça Matriz saindo de Sumaré,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Traçar rota para Shopping,entity_extraction_origin,Parque das Flores,UNKNOWN,,,False
Traçar rota para Shopping,entity_extraction_destination,Shopping,Shopping,,,True
Rota do ponto Vila Nova ao Terminal B,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Rota do ponto Vila Nova ao Terminal B,entity_extraction_destination,Terminal B,Terminal B,,,True
Qual o ponto mais perto de Praça Matriz?,entity_extraction_origin,Vila Nova,UNKNOWN,,,False
Qual o ponto mais perto de Praça Matriz?,entity_extraction_destination,Praça Matriz,UNKNOWN,,,False
Tem ônibus Sumaré -> Hospital Municipal?,entity_extraction_origin,Sumaré,Sumaré,,,True
Tem ônibus Sumaré -> Hospital Municipal?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Qual ônibus para Campinas?,entity_extraction_origin,Terminal A,UNKNOWN,,,False
Qual ônibus para Campinas?,entity_extraction_destination,Campinas,Campinhas,,,False
Como chego em Rodoviária?,entity_extraction_origin,Parque das Flores,UNKNOWN,,,False
Como chego em Rodoviária?,entity_extraction_destination,Rodoviária,Rodoviaria,,,False
Preciso ir até Shopping saindo de Parque das Flores,entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
Preciso ir até Shopping saindo de Parque das Flores,entity_extraction_destination,Shopping,Shopping,,,True
Rota do ponto Jardim Amanda ao Hospital Municipal,entity_extraction_origin,Jardim Amanda,Jardim,,,False
Rota do ponto Jardim Amanda ao Hospital Municipal,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Quero ir de Hortolândia para Shopping,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Quero ir de Hortolândia para Shopping,entity_extraction_destination,Shopping,Shopping,,,True
Tem ônibus Centro -> Shopping?,entity_extraction_origin,Centro,Centro,,,True
Tem ônibus Centro -> Shopping?,entity_extraction_destination,Shopping,Shopping,,,True
Qual o ponto mais perto de Hospital Municipal?,entity_extraction_origin,Jardim Amanda,UNKNOWN,,,False
Qual o ponto mais perto de Hospital Municipal?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Sou de Centro quero ir para Shopping,entity_extraction_origin,Centro,Centro,,,True
Sou de Centro quero ir para Shopping,entity_extraction_destination,Shopping,Shopping,,,True
Como chego em Hospital Municipal?,entity_extraction_origin,Paulínia,UNKNOWN,,,False
Como chego em Hospital Municipal?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Sou de Parque das Flores quero ir para Shopping,entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
Sou de Parque das Flores quero ir para Shopping,entity_extraction_destination,Shopping,Shopping,,,True
Rota do ponto Centro ao Aeroporto,entity_extraction_origin,Centro,,,,False
Rota do ponto Centro ao Aeroporto,entity_extraction_destination,Aeroporto,,,,False
Saindo de Terminal A indo até Aeroporto,entity_extraction_origin,Terminal A,Saindo de Terminal A,,,False
Saindo de Terminal A indo até Aeroporto,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Saindo de Jardim Amanda indo até Terminal B,entity_extraction_origin,Jardim Amanda,Jardim Amanda,,,True
Saindo de Jardim Amanda indo até Terminal B,entity_extraction_destination,Terminal B,Terminal B,,,True
Qual ônibus para Rodoviária?,entity_extraction_origin,Sumaré,UNKNOWN,,,False
Qual ônibus para Rodoviária?,entity_extraction_destination,Rodoviária,UNKNOWN,,,False
Preciso ir até Aeroporto saindo de Centro,entity_extraction_origin,Centro,Centro,,,True
Preciso ir até Aeroporto saindo de Centro,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Qual o ponto mais perto de Terminal B?,entity_extraction_origin,Paulínia,UNKNOWN,,,False
Qual o ponto mais perto de Terminal B?,entity_extraction_destination,Terminal B,Terminal B,,,True
Traçar rota para Campinas,entity_extraction_origin,Centro,UNKNOWN,,,False
Traçar rota para Campinas,entity_extraction_destination,Campinas,Campinas,,,True
Tem ônibus Vila Nova -> Hospital Municipal?,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Tem ônibus Vila Nova -> Hospital Municipal?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Qual ônibus para Campinas?,entity_extraction_origin,Paulínia,UNKNOWN,,,False
Qual ônibus para Campinas?,entity_extraction_destination,Campinas,Campinhas,,,False
Rota do ponto Terminal A ao Universidade,entity_extraction_origin,Terminal A,Terminal A,,,True
Rota do ponto Terminal A ao Universidade,entity_extraction_destination,Universidade,Universidade,,,True
Quero ir de Sumaré para Aeroporto,entity_extraction_origin,Sumaré,Sumaré,,,True
Quero ir de Sumaré para Aeroporto,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Saindo de Hortolândia indo até Hospital Municipal,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Saindo de Hortolândia indo até Hospital Municipal,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Traçar rota para Praça Matriz,entity_extraction_origin,Vila Nova,UNKNOWN,,,False
Traçar rota para Praça Matriz,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Sou de Vila Nova quero ir para Aeroporto,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Sou de Vila Nova quero ir para Aeroporto,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Qual ônibus para Terminal B?,entity_extraction_origin,Vila Nova,UNKNOWN,,,False
Qual ônibus para Terminal B?,entity_extraction_destination,Terminal B,Terminal B,,,True
Sou de Jardim Amanda quero ir para Terminal B,entity_extraction_origin,Jardim Amanda,Jardim Amanda,,,True
Sou de Jardim Amanda quero ir para Terminal B,entity_extraction_destination,Terminal B,Terminal B,,,True
Tem ônibus Jardim Amanda -> Universidade?,entity_extraction_origin,Jardim Amanda,Jardim Amanda,,,True
Tem ônibus Jardim Amanda -> Universidade?,entity_extraction_destination,Universidade,Universidade,,,True
Rota do ponto Hortolândia ao Praça Matriz,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Rota do ponto Hortolândia ao Praça Matriz,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Qual o ponto mais perto de Rodoviária?,entity_extraction_origin,Vila Nova,UNKNOWN,,,False
Qual o ponto mais perto de Rodoviária?,entity_extraction_destination,Rodoviária,Rodoviaria,,,False
Qual o ponto mais perto de Terminal B?,entity_extraction_origin,Sumaré,UNKNOWN,,,False
Qual o ponto mais perto de Terminal B?,entity_extraction_destination,Terminal B,UNKNOWN,,,False
Como chego em Terminal B?,entity_extraction_origin,Terminal A,UNKNOWN,,,False
Como chego em Terminal B?,entity_extraction_destination,Terminal B,Terminal B,,,True
Preciso ir até Rodoviária saindo de Hortolândia,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Preciso ir até Rodoviária saindo de Hortolândia,entity_extraction_destination,Rodoviária,Rodoviária,,,True
Quero ir de Sumaré para Aeroporto,entity_extraction_origin,Sumaré,Sumaré,,,True
Quero ir de Sumaré para Aeroporto,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Qual ônibus para Hospital Municipal?,entity_extraction_origin,Paulínia,UNKNOWN,,,False
Qual ônibus para Hospital Municipal?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Qual o ponto mais perto de Rodoviária?,entity_extraction_origin,Hortolândia,UNKNOWN,,,False
Qual o ponto mais perto de Rodoviária?,entity_extraction_destination,Rodoviária,Rodoviaria,,,False
Sou de Hortolândia quero ir para Terminal B,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Sou de Hortolândia quero ir para Terminal B,entity_extraction_destination,Terminal B,Terminal B,,,True
Sou de Paulínia quero ir para Rodoviária,entity_extraction_origin,Paulínia,Paulínia,,,True
Sou de Paulínia quero ir para Rodoviária,entity_extraction_destination,Rodoviária,Rodoviária,,,True
Qual o ponto mais perto de Universidade?,entity_extraction_origin,Hortolândia,UNKNOWN,,,False
Qual o ponto mais perto de Universidade?,entity_extraction_destination,Universidade,UNKNOWN,,,False
Traçar rota para Aeroporto,entity_extraction_origin,Centro,UNKNOWN,,,False
Traçar rota para Aeroporto,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Como chego em Praça Matriz?,entity_extraction_origin,Jardim Amanda,UNKNOWN,,,False
Como chego em Praça Matriz?,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Saindo de Sumaré indo até Campinas,entity_extraction_origin,Sumaré,Sumare,,,False
Saindo de Sumaré indo até Campinas,entity_extraction_destination,Campinas,Campinas,,,True
Quero ir de Parque das Flores para Rodoviária,entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
Quero ir de Parque das Flores para Rodoviária,entity_extraction_destination,Rodoviária,Rodoviária,,,True
Qual ônibus para Aeroporto?,entity_extraction_origin,Paulínia,UNKNOWN,,,False
Qual ônibus para Aeroporto?,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Preciso ir até Terminal B saindo de Paulínia,entity_extraction_origin,Paulínia,Paulínia,,,True
Preciso ir até Terminal B saindo de Paulínia,entity_extraction_destination,Terminal B,Terminal B,,,True
Traçar rota para Shopping,entity_extraction_origin,Paulínia,UNKNOWN,,,False
Traçar rota para Shopping,entity_extraction_destination,Shopping,Shopping,,,True
Como chego em Praça Matriz?,entity_extraction_origin,Hortolândia,UNKNOWN,,,False
Como chego em Praça Matriz?,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Rota do ponto Sumaré ao Hospital Municipal,entity_extraction_origin,Sumaré,Sumare,,,False
Rota do ponto Sumaré ao Hospital Municipal,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Sou de Parque das Flores quero ir para Terminal B,entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
Sou de Parque das Flores quero ir para Terminal B,entity_extraction_destination,Terminal B,Terminal B,,,True
Traçar rota para Shopping,entity_extraction_origin,Paulínia,UNKNOWN,,,False
Traçar rota para Shopping,entity_extraction_destination,Shopping,Shopping,,,True
Como chego em Universidade?,entity_extraction_origin,Vila Nova,UNKNOWN,,,False
Como chego em Universidade?,entity_extraction_destination,Universidade,Universidade,,,True
Traçar rota para Aeroporto,entity_extraction_origin,Parque das Flores,UNKNOWN,,,False
Traçar rota para Aeroporto,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Qual o ponto mais perto de Hospital Municipal?,entity_extraction_origin,Terminal A,UNKNOWN,,,False
Qual o ponto mais perto de Hospital Municipal?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Qual o ponto mais perto de Aeroporto?,entity_extraction_origin,Vila Nova,UNKNOWN,,,False
Qual o ponto mais perto de Aeroporto?,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Preciso ir até Praça Matriz saindo de Hortolândia,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Preciso ir até Praça Matriz saindo de Hortolândia,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Tem ônibus Centro -> Universidade?,entity_extraction_origin,Centro,Centro,,,True
Tem ônibus Centro -> Universidade?,entity_extraction_destination,Universidade,Universidade,,,True
Qual ônibus para Praça Matriz?,entity_extraction_origin,Vila Nova,UNKNOWN,,,False
Qual ônibus para Praça Matriz?,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Quero ir de Paulínia para Terminal B,entity_extraction_origin,Paulínia,Paulínia,,,True
Quero ir de Paulínia para Terminal B,entity_extraction_destination,Terminal B,Terminal B,,,True
Traçar rota para Shopping,entity_extraction_origin,Jardim Amanda,UNKNOWN,,,False
Traçar rota para Shopping,entity_extraction_destination,Shopping,Shopping,,,True
Qual ônibus para Hospital Municipal?,entity_extraction_origin,Terminal A,UNKNOWN,,,False
Qual ônibus para Hospital Municipal?,entity_extraction_destination,Hospital Municipal,Hospital Municipal,,,True
Qual o ponto mais perto de Rodoviária?,entity_extraction_origin,Jardim Amanda,UNKNOWN,,,False
Qual o ponto mais perto de Rodoviária?,entity_extraction_destination,Rodoviária,Rodoviaria,,,False
Tem ônibus Parque das Flores -> Terminal B?,entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
Tem ônibus Parque das Flores -> Terminal B?,entity_extraction_destination,Terminal B,Terminal B,,,True
Como chego em Shopping?,entity_extraction_origin,Centro,UNKNOWN,,,False
Como chego em Shopping?,entity_extraction_destination,Shopping,Shopping,,,True
Qual o ponto mais perto de Campinas?,entity_extraction_origin,Jardim Amanda,Campinas,,,False
Qual o ponto mais perto de Campinas?,entity_extraction_destination,Campinas,,,,False
Traçar rota para Universidade,entity_extraction_origin,Terminal A,UNKNOWN,,,False
Traçar rota para Universidade,entity_extraction_destination,Universidade,Universidade,,,True
Sou de Hortolândia quero ir para Aeroporto,entity_extraction_origin,Hortolândia,Hortolândia,,,True
Sou de Hortolândia quero ir para Aeroporto,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Saindo de Vila Nova indo até Universidade,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Saindo de Vila Nova indo até Universidade,entity_extraction_destination,Universidade,Universidade,,,True
Sou de Vila Nova quero ir para Shopping,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Sou de Vila Nova quero ir para Shopping,entity_extraction_destination,Shopping,Shopping,,,True
Preciso ir até Universidade saindo de Jardim Amanda,entity_extraction_origin,Jardim Amanda,Jardim Amanda,,,True
Preciso ir até Universidade saindo de Jardim Amanda,entity_extraction_destination,Universidade,Universidade,,,True
Preciso ir até Praça Matriz saindo de Jardim Amanda,entity_extraction_origin,Jardim Amanda,Jardim Amanda,,,True
Preciso ir até Praça Matriz saindo de Jardim Amanda,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
Traçar rota para Campinas,entity_extraction_origin,Paulínia,UNKNOWN,,,False
Traçar rota para Campinas,entity_extraction_destination,Campinas,Campinas,,,True
Qual ônibus para Aeroporto?,entity_extraction_origin,Centro,UNKNOWN,,,False
Qual ônibus para Aeroporto?,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Qual ônibus para Rodoviária?,entity_extraction_origin,Parque das Flores,UNKNOWN,,,False
Qual ônibus para Rodoviária?,entity_extraction_destination,Rodoviária,UNKNOWN,,,False
Traçar rota para Aeroporto,entity_extraction_origin,Parque das Flores,UNKNOWN,,,False
Traçar rota para Aeroporto,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Tem ônibus Vila Nova -> Aeroporto?,entity_extraction_origin,Vila Nova,Vila Nova,,,True
Tem ônibus Vila Nova -> Aeroporto?,entity_extraction_destination,Aeroporto,Aeroporto,,,True
Sou de Parque das Flores quero ir para Praça Matriz,entity_extraction_origin,Parque das Flores,Parque das Flores,,,True
Sou de Parque das Flores quero ir para Praça Matriz,entity_extraction_destination,Praça Matriz,Praça Matriz,,,True
